Koordinatensystem : Lambert konform konisch
Rechtswert        : 4021500 Meter
Hochwert          : 2690500 Meter
Hoehenlage        : 213 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4021500 2690500 10 24 16  14.6  972 224  7.4 4  7.7  69   80   55 331 -402  0
4021500 2690500 10 24 17  13.1  973 226  7.7 8  7.7  75    5   26 338 -398  0
4021500 2690500 10 24 18  12.7  974 215  6.9 8  7.9  82    0    0 354 -393  0
4021500 2690500 10 24 19  12.7  975 226  6.8 8  8.0  84    0    0 351 -388  0
4021500 2690500 10 24 20  12.7  976 235  7.5 8  8.0  84    0    0 348 -383  0
4021500 2690500 10 24 21  13.0  977 242  7.2 7  7.9  82    0    0 341 -380  0
4021500 2690500 10 24 22  12.9  979 249  7.6 7  7.8  81    0    0 336 -378  0
4021500 2690500 10 24 23  12.2  981 255  6.9 6  7.7  82    0    0 327 -377  0
4021500 2690500 10 24 24  12.0  982 262  5.7 8  7.5  83    0    0 329 -374  0
4021500 2690500 10 25  1  11.0  984 248  3.2 6  7.4  84    0    0 324 -372  0
4021500 2690500 10 25  2  10.6  985 255  3.3 3  7.2  87    0    0 299 -370  0
4021500 2690500 10 25  3  10.0  986 255  3.5 2  7.0  86    0    0 278 -368  0
4021500 2690500 10 25  4   9.2  986 231  1.9 4  6.8  88    0    0 279 -366  0
4021500 2690500 10 25  5   8.9  986 229  2.2 4  6.7  91    0    0 285 -364  0
4021500 2690500 10 25  6   8.6  987 231  1.9 4  6.7  92    0    0 283 -363  0
4021500 2690500 10 25  7   7.1  988 235  1.2 3  6.4  94    0    0 275 -363  0
4021500 2690500 10 25  8   7.9  988 224  1.4 3  6.3  95   18   26 269 -363  0
4021500 2690500 10 25  9  10.0  989 231  1.4 1  6.7  92  101   65 265 -364  0
4021500 2690500 10 25 10  11.1  989 208  2.4 1  7.0  86  181   94 263 -373  0
4021500 2690500 10 25 11  12.5  990 196  1.9 3  7.2  81  154  156 280 -384  0
4021500 2690500 10 25 12  13.3  990 194  1.9 3  7.3  77  115  191 294 -395  0
4021500 2690500 10 25 13  14.9  990 208  1.3 2  7.4  72  177  177 295 -404  0
4021500 2690500 10 25 14  15.2  990 182  2.0 2  7.2  66  115  171 295 -409  0
4021500 2690500 10 25 15  14.7  989 168  2.0 3  7.1  65  172  110 303 -409  0
4021500 2690500 10 25 16  14.5  989 172  2.1 3  7.1  67   90   80 309 -406  0
4021500 2690500 10 25 17  12.8  989 149  1.8 4  7.1  71   12   31 315 -402  0
4021500 2690500 10 25 18  11.9  989 154  3.1 4  7.0  76    0    0 317 -399  0
4021500 2690500 10 25 19  11.2  989 152  3.6 2  6.9  80    0    0 311 -397  0
4021500 2690500 10 25 20  10.6  989 152  3.8 2  6.8  82    0    0 304 -397  0
4021500 2690500 10 25 21  10.7  989 179  3.6 4  6.8  83    0    0 309 -397  0
4021500 2690500 10 25 22  10.2  988 182  3.7 6  6.8  84    0    0 320 -396  0
4021500 2690500 10 25 23  10.0  987 199  2.7 6  6.7  85    0    0 325 -395  0
4021500 2690500 10 25 24  10.2  987 181  2.1 7  6.6  84    0    0 327 -393  0
4021500 2690500 10 26  1  10.3  987 196  1.7 8  6.5  82    0    0 331 -392  0
4021500 2690500 10 26  2   9.6  986 186  1.6 8  6.5  83    0    0 332 -390  0
4021500 2690500 10 26  3  10.7  987 196  1.8 7  6.4  81    0    0 329 -389  0
4021500 2690500 10 26  4  10.4  987 175  2.4 4  6.4  78    0    0 320 -388  0
4021500 2690500 10 26  5  10.5  987 194  3.1 4  6.5  80    0    0 313 -388  0
4021500 2690500 10 26  6  10.2  986 180  3.1 6  6.5  81    0    0 315 -389  0
4021500 2690500 10 26  7  10.9  986 197  2.7 5  6.5  80    0    0 316 -391  0
4021500 2690500 10 26  8  10.8  986 200  1.7 5  6.5  78   15   26 314 -392  0
4021500 2690500 10 26  9  13.4  986 189  1.6 4  6.9  76   99   67 314 -395  0
4021500 2690500 10 26 10  15.3  986 196  2.0 4  7.4  71  197   90 318 -401  0
4021500 2690500 10 26 11  18.8  986 196  2.2 3  7.8  62  269  106 324 -409  0
4021500 2690500 10 26 12  19.6  986 196  4.2 3  8.1  57  305  118 330 -420  0
4021500 2690500 10 26 13  21.1  985 204  5.1 2  8.1  53  308  116 331 -430  0
4021500 2690500 10 26 14  21.6  986 203  4.2 3  8.1  49  175  156 334 -437  0
4021500 2690500 10 26 15  22.4  985 201  3.6 5  8.2  48  108  131 346 -438  0
4021500 2690500 10 26 16  21.2  985 199  2.8 5  8.3  49   33   86 353 -435  0
4021500 2690500 10 26 17  18.8  984 191  2.1 7  8.4  56    3   24 356 -428  0
4021500 2690500 10 26 18  17.6  984 177  2.9 6  8.5  63    0    0 354 -420  0
4021500 2690500 10 26 19  17.2  985 195  2.7 2  8.5  67    0    0 341 -415  0
4021500 2690500 10 26 20  17.6  985 206  3.1 2  8.5  66    0    0 332 -415  0
4021500 2690500 10 26 21  17.9  985 212  2.9 2  8.4  64    0    0 334 -417  0
4021500 2690500 10 26 22  18.0  986 195  3.2 1  8.4  64    0    0 330 -418  0
4021500 2690500 10 26 23  17.7  986 211  2.5 2  8.5  64    0    0 329 -417  0
4021500 2690500 10 26 24  18.5  986 204  2.5 4  8.4  63    0    0 338 -411  0
4021500 2690500 10 27  1  17.8  987 219  3.0 1  8.5  63    0    0 331 -404  0
4021500 2690500 10 27  2  16.9  987 229  3.5 0  8.6  68    0    0 310 -399  0
4021500 2690500 10 27  3  17.4  988 218  3.6 1  8.8  70    0    0 305 -389  0
4021500 2690500 10 27  4  17.1  988 225  3.2 2  9.0  72    0    0 313 -378  0
4021500 2690500 10 27  5  16.8  989 219  5.0 4  9.2  74    0    0 326 -372  0
4021500 2690500 10 27  6  16.9  990 223  5.1 5  9.3  76    0    0 338 -369  0
4021500 2690500 10 27  7  16.9  990 220  4.1 6  9.3  75    0    0 348 -364  0
4021500 2690500 10 27  8  16.0  991 212  3.6 6  9.1  76   14   23 350 -359  0
4021500 2690500 10 27  9  15.9  993 218  4.5 7  9.0  77   30   74 351 -358  0
4021500 2690500 10 27 10  16.8  994 220  4.3 6  8.9  75   29  121 348 -363  0
4021500 2690500 10 27 11  16.9  994 245  4.7 6  8.6  70   14  143 341 -371  0
4021500 2690500 10 27 12  17.9  995 254  3.8 2  8.4  66  208  133 318 -378  0
4021500 2690500 10 27 13  18.3  996 242  5.6 3  8.2  62  116  166 304 -385  0
4021500 2690500 10 27 14  18.4  995 260  5.4 2  8.2  61   54  155 302 -388  0
4021500 2690500 10 27 15  17.8  996 258  4.8 6  8.1  61    4   97 313 -387  0
4021500 2690500 10 27 16  17.0  996 248  3.8 8  8.0  64    0   29 333 -383  0
4021500 2690500 10 27 17  16.6  996 245  2.1 7  8.1  66    0    6 334 -375  0
4021500 2690500 10 27 18  15.7  997 243  1.9 8  8.1  70    0    0 332 -365  0
4021500 2690500 10 27 19  15.1  998 248  1.9 6  8.1  73    0    0 326 -356  0
4021500 2690500 10 27 20  14.7  998 225  2.6 6  8.1  75    0    0 316 -352  0
4021500 2690500 10 27 21  13.9  998 240  2.2 7  7.9  76    0    0 321 -351  0
4021500 2690500 10 27 22  13.8  999 237  2.5 6  7.9  78    0    0 322 -353  0
4021500 2690500 10 27 23  14.0  999 241  3.0 7  7.9  78    0    0 323 -355  0
4021500 2690500 10 27 24  12.9  999 224  2.8 6  7.5  77    0    0 321 -356  0
4021500 2690500 10 28  1  12.3  999 229  2.4 5  6.9  74    0    0 307 -356  0
4021500 2690500 10 28  2  11.7 1000 264  2.1 8  6.5  73    0    0 314 -356  0
4021500 2690500 10 28  3  11.1 1000 269  2.0 8  6.4  75    0    0 328 -357  0
4021500 2690500 10 28  4  11.0 1000 270  1.3 6  6.4  77    0    0 319 -356  0
4021500 2690500 10 28  5   9.3 1000 265  2.0 3  6.3  80    0    0 295 -355  0
4021500 2690500 10 28  6   9.2 1001 291  1.2 4  6.2  84    0    0 284 -354  0
4021500 2690500 10 28  7   8.5 1001 279  1.4 5  6.2  86    0    0 292 -353  0
4021500 2690500 10 28  8   8.8 1001 264  1.3 5  6.2  87    0   19 295 -353  0
4021500 2690500 10 28  9  10.6 1001 251  1.0 6  6.5  85   10   54 304 -357  0
4021500 2690500 10 28 10  11.9 1001 199  1.4 7  6.9  82    0   54 318 -364  0
4021500 2690500 10 28 11  12.5 1000 207  1.7 7  7.1  79    0   63 326 -373  0
4021500 2690500 10 28 12  12.4 1000 227  1.8 7  7.3  80    0   68 326 -380  0
4021500 2690500 10 28 13  12.7  999 223  1.6 8  7.7  84    0   45 332 -387  0
4021500 2690500 10 28 14  12.8  998 263  2.2 6  8.2  87    0   70 330 -388  0
4021500 2690500 10 28 15  13.1  998 227  2.5 7  8.4  88    0   50 329 -384  0
4021500 2690500 10 28 16  12.9  998 231  1.6 8  8.6  90    0   34 341 -379  0
4021500 2690500 10 28 17  13.3  997 242  2.1 8  8.6  90    0   14 351 -376  0
4021500 2690500 10 28 18  13.6  997 255  2.3 7  8.7  88    0    0 347 -374  0
4021500 2690500 10 28 19  13.3  996 234  3.0 8  8.7  89    0    0 350 -373  0
4021500 2690500 10 28 20  13.7  996 236  3.2 8  8.7  89    0    0 359 -373  0
4021500 2690500 10 28 21  14.3  995 243  4.4 8  8.8  86    0    0 364 -373  0
4021500 2690500 10 28 22  14.6  994 244  4.3 8  8.8  84    0    0 367 -373  0
4021500 2690500 10 28 23  14.8  994 223  4.7 8  8.8  82    0    0 369 -374  0
4021500 2690500 10 28 24  14.7  993 226  5.3 8  8.8  82    0    0 370 -376  0
4021500 2690500 10 29  1  14.6  992 232  6.7 8  8.9  83    0    0 371 -377  0
4021500 2690500 10 29  2  14.7  991 230  5.9 8  9.0  85    0    0 373 -378  0
4021500 2690500 10 29  3  14.5  991 236  6.0 7  9.2  86    0    0 365 -378  0
4021500 2690500 10 29  4  14.3  990 233  5.3 8  9.3  89    0    0 366 -378  0
4021500 2690500 10 29  5  14.6  990 251  5.6 8  9.4  89    0    0 374 -378  0
4021500 2690500 10 29  6  14.9  989 255  6.0 7  9.4  87    0    0 368 -379  0
4021500 2690500 10 29  7  14.9  989 243  5.8 7  9.5  87    0    0 363 -378  0
4021500 2690500 10 29  8  15.1  989 246  5.3 7  9.4  86    0   12 363 -378  0
4021500 2690500 10 29  9  15.5  989 251  5.2 6  9.3  83   13   63 358 -379  0
4021500 2690500 10 29 10  16.2  989 249  6.6 6  9.1  79   65   95 352 -380  0
4021500 2690500 10 29 11  16.7  989 260  8.2 5  8.6  72  112  108 347 -382  0
4021500 2690500 10 29 12  16.5  989 281  7.9 5  7.8  65   62  147 341 -386  0
4021500 2690500 10 29 13  16.3  989 275  8.9 5  7.2  60   13  137 342 -389  0
4021500 2690500 10 29 14  15.0  989 280  9.7 6  6.6  58   56  128 345 -392  0
4021500 2690500 10 29 15  14.0  990 290  8.4 5  6.2  59   89   84 340 -393  0
4021500 2690500 10 29 16  13.5  991 285  6.6 6  6.2  62   22   65 337 -393  0
4021500 2690500 10 29 17  13.1  992 270  4.9 7  6.3  64    0   16 344 -391  0
4021500 2690500 10 29 18  12.2  993 275  4.3 7  6.4  69    0    0 346 -387  0
4021500 2690500 10 29 19  12.1  994 266  4.1 8  6.7  74    0    0 349 -383  0
4021500 2690500 10 29 20  11.7  993 283  3.9 8  6.8  77    0    0 352 -378  0
4021500 2690500 10 29 21  11.3  994 281  3.4 8  6.9  80    0    0 350 -375  0
4021500 2690500 10 29 22  11.0  995 276  2.5 8  7.0  83    0    0 349 -373  0
4021500 2690500 10 29 23  10.0  995 288  1.8 7  7.1  87    0    0 342 -371  0
4021500 2690500 10 29 24   9.9  996 299  1.5 8  7.0  90    0    0 340 -370  0
4021500 2690500 10 30  1   9.7  996 282  1.8 5  7.1  93    0    0 327 -365  0
4021500 2690500 10 30  2   9.7  996 319  0.7 7  7.2  94    0    0 320 -363  0
4021500 2690500 10 30  3   9.2  997 311  1.2 8  7.0  94    0    0 335 -362  0
4021500 2690500 10 30  4   9.3  997 278  0.5 8  6.9  94    0    0 339 -362  0
4021500 2690500 10 30  5   8.4  997 290  0.9 6  6.9  96    0    0 326 -361  0
4021500 2690500 10 30  6   8.5  997 282  0.5 8  6.8  97    0    0 325 -359  0
4021500 2690500 10 30  7   7.9  997 291  1.1 7  6.7  97    0    0 330 -356  0
4021500 2690500 10 30  8   8.2  998 300  0.3 7  6.7  98    0   18 324 -352  0
4021500 2690500 10 30  9   8.9  998 272  0.6 8  6.9  98   10   70 332 -352  0
4021500 2690500 10 30 10   9.9  998 228  0.9 7  7.1  95    6  107 333 -358  0
4021500 2690500 10 30 11  10.7  997 225  0.7 7  7.0  89    5  127 329 -367  0
4021500 2690500 10 30 12  11.2  997 203  1.1 7  6.9  83   25  167 331 -376  0
4021500 2690500 10 30 13  11.9  996 213  1.4 6  6.7  78   49  173 327 -382  0
4021500 2690500 10 30 14  12.4  996 195  2.3 7  6.6  74   19  145 330 -385  0
4021500 2690500 10 30 15  12.8  995 204  2.1 5  6.6  71   78  118 328 -385  0
4021500 2690500 10 30 16  12.4  995 204  2.0 5  6.6  71   55   74 320 -381  0
4021500 2690500 10 30 17  11.7  994 217  2.1 6  6.6  73    0    0 324 -373  0
4021500 2690500 10 30 18  11.4  994 214  2.4 7  6.6  76    0    0 333 -364  0
4021500 2690500 10 30 19  11.5  993 213  3.0 7  6.6  77    0    0 340 -360  0
4021500 2690500 10 30 20  10.8  993 210  3.1 7  6.5  78    0    0 340 -361  0
4021500 2690500 10 30 21  10.5  993 206  3.5 7  6.5  80    0    0 337 -365  0
4021500 2690500 10 30 22  10.4  992 217  3.0 7  6.5  81    0    0 336 -367  0
4021500 2690500 10 30 23  10.3  992 212  3.1 6  6.5  81    0    0 330 -369  0
4021500 2690500 10 30 24  10.2  991 212  3.2 7  6.4  81    0    0 329 -371  0
4021500 2690500 10 31  1  10.2  990 211  3.5 7  6.4  80    0    0 332 -372  0
4021500 2690500 10 31  2   9.3  990 217  2.8 5  6.2  80    0    0 323 -371  0
4021500 2690500 10 31  3   9.8  989 200  3.5 2  6.1  80    0    0 307 -369  0
4021500 2690500 10 31  4   9.4  988 210  4.0 6  6.1  80    0    0 310 -370  0
4021500 2690500 10 31  5   8.7  988 208  4.2 6  6.1  82    0    0 320 -372  0
4021500 2690500 10 31  6   8.5  987 205  3.2 7  5.9  83    0    0 321 -371  0
4021500 2690500 10 31  7   8.3  986 203  3.4 6  5.9  83    0    0 319 -367  0
4021500 2690500 10 31  8   9.0  985 205  2.4 7  5.9  82    1   24 319 -363  0
4021500 2690500 10 31  9  10.0  985 213  1.8 6  5.8  76   15   88 320 -363  0
4021500 2690500 10 31 10  11.2  985 212  3.7 6  5.7  70   42  154 319 -368  0
4021500 2690500 10 31 11  12.5  984 214  3.5 5  5.8  65   65  201 318 -378  0
4021500 2690500 10 31 12  12.9  983 199  4.2 6  5.9  63   26  198 320 -387  0
4021500 2690500 10 31 13  12.9  982 211  3.7 7  6.1  64    2  136 327 -393  0
4021500 2690500 10 31 14  12.5  981 214  5.1 7  6.1  65    2  129 330 -397  0
4021500 2690500 10 31 15  13.1  980 224  6.4 6  6.1  64   19  138 329 -399  0
4021500 2690500 10 31 16  13.3  979 222  6.6 8  6.1  63   20   94 334 -399  0
4021500 2690500 10 31 17  12.5  978 228  6.6 7  6.2  64    0   15 337 -395  0
4021500 2690500 10 31 18  12.2  978 226  5.4 7  6.3  68    0    0 331 -390  0
4021500 2690500 10 31 19  12.2  978 228  6.9 7  6.5  70    0    0 331 -388  0
4021500 2690500 10 31 20  11.9  978 248  6.7 7  6.7  73    0    0 332 -388  0
4021500 2690500 10 31 21  11.8  978 257  7.3 7  6.8  76    0    0 332 -388  0
4021500 2690500 10 31 22  11.5  978 236  6.4 7  6.7  76    0    0 333 -384  0
4021500 2690500 10 31 23  11.1  978 236  6.5 8  6.4  74    0    0 338 -377  0
4021500 2690500 10 31 24  10.9  978 235  6.0 8  6.1  72    0    0 342 -369  0
4021500 2690500 11  1  1  10.4  979 245  7.2 7  6.1  75    0    0 328 -360  0
4021500 2690500 11  1  2   8.4  979 274  5.9 7  5.9  78    0    0 325 -359  0
4021500 2690500 11  1  3   7.4  979 290  5.0 8  5.4  79    0    0 325 -359  0
4021500 2690500 11  1  4   6.8  980 270  6.2 7  4.9  75    0    0 319 -357  0
4021500 2690500 11  1  5   6.2  981 270  5.6 6  4.6  73    0    0 305 -351  0
4021500 2690500 11  1  6   6.2  981 245  6.6 7  4.4  73    0    0 301 -345  0
4021500 2690500 11  1  7   6.1  981 253  6.7 7  4.3  71    0    0 304 -342  0
4021500 2690500 11  1  8   6.5  982 256  7.1 7  4.2  68    4   18 302 -341  0
4021500 2690500 11  1  9   6.9  982 250  8.7 5  4.0  64   38   89 291 -343  0
4021500 2690500 11  1 10   6.9  982 256  8.4 8  4.0  63    2   98 295 -346  0
4021500 2690500 11  1 11   6.9  983 266  9.4 8  4.1  65    0   53 311 -348  0
4021500 2690500 11  1 12   6.1  984 271  7.6 8  4.4  72    0   79 308 -352  0
4021500 2690500 11  1 13   6.0  985 293  6.7 8  4.6  77    0   68 305 -355  0
4021500 2690500 11  1 14   4.3  986 283  6.6 8  4.4  78    0   54 300 -353  0
4021500 2690500 11  1 15   4.9  987 286  6.3 6  4.2  78    0   47 288 -349  0
4021500 2690500 11  1 16   3.9  988 303  5.7 5  4.2  78    0   21 274 -345  0
4021500 2690500 11  1 17   3.5  989 297  4.4 6  4.1  81    0    2 272 -340  0
4021500 2690500 11  1 18   3.2  990 286  2.3 6  4.0  82    0    0 274 -333  0
4021500 2690500 11  1 19   2.8  992 305  2.5 7  4.0  82    0    0 276 -327  0
4021500 2690500 11  1 20   2.7  993 309  2.8 7  3.8  81    0    0 278 -323  0
4021500 2690500 11  1 21   2.0  994 316  2.4 7  3.6  79    0    0 275 -320  0
4021500 2690500 11  1 22   2.0  994 317  3.2 7  3.4  77    0    0 273 -318  0
4021500 2690500 11  1 23   1.1  995 318  4.7 6  3.2  74    0    0 264 -315  0
4021500 2690500 11  1 24   0.4  996 293  4.8 3  2.9  71    0    0 243 -312  0
4021500 2690500 11  2  1  -0.2  997 286  5.2 4  2.6  68    0    0 232 -311  0
4021500 2690500 11  2  2  -1.1  998 282  4.3 3  2.5  69    0    0 228 -309  0
4021500 2690500 11  2  3  -1.8  999 259  3.4 1  2.5  74    0    0 214 -308  0
4021500 2690500 11  2  4  -2.5  999 251  3.0 0  2.5  77    0    0 202 -307  0
4021500 2690500 11  2  5  -2.4 1000 250  3.3 0  2.5  77    0    0 198 -306  0
4021500 2690500 11  2  6  -2.9 1000 247  2.8 0  2.4  77    0    0 196 -305  0
4021500 2690500 11  2  7  -2.6 1001 243  3.2 3  2.5  78    0    0 205 -305  0
4021500 2690500 11  2  8  -1.8 1001 238  3.4 4  2.5  77    7   11 220 -305  0
4021500 2690500 11  2  9  -0.5 1001 220  2.9 5  2.7  75   56   45 229 -307  0
4021500 2690500 11  2 10   0.5 1001 217  2.7 5  2.9  74   95   91 235 -312  0
4021500 2690500 11  2 11   1.8 1001 235  2.6 6  3.1  74   13  128 243 -320  0
4021500 2690500 11  2 12   2.0 1000 241  2.5 7  3.4  78    0  111 254 -330  0
4021500 2690500 11  2 13   1.8 1000 247  1.8 6  3.7  85    0   96 256 -340  0
4021500 2690500 11  2 14   1.8  999 240  1.7 6  3.9  88    0   70 252 -347  0
4021500 2690500 11  2 15   1.9  999 263  1.6 7  3.9  90    0   36 258 -349  0
4021500 2690500 11  2 16   2.2  999 259  1.4 5  4.0  90    0   19 257 -347  0
4021500 2690500 11  2 17   2.2  998 291  1.3 5  4.1  90    0    1 251 -343  0
4021500 2690500 11  2 18   2.2  998 290  0.6 7  4.1  91    0    0 259 -338  0
4021500 2690500 11  2 19   2.6  999 266  0.8 6  4.2  91    0    0 265 -333  0
4021500 2690500 11  2 20   2.7  999 265  1.2 6  4.2  90    0    0 263 -329  0
4021500 2690500 11  2 21   2.8  998 264  2.2 8  4.2  90    0    0 271 -327  0
4021500 2690500 11  2 22   2.7  998 247  2.7 7  4.3  91    0    0 276 -327  0
4021500 2690500 11  2 23   3.0  999 245  3.0 7  4.2  90    0    0 273 -324  0
4021500 2690500 11  2 24   2.8  999 251  2.2 8  4.2  90    0    0 278 -322  0
4021500 2690500 11  3  1   2.3  999 278  2.6 7  4.2  91    0    0 278 -322  0
4021500 2690500 11  3  2   2.0  999 292  2.9 8  4.1  92    0    0 278 -321  0
4021500 2690500 11  3  3   2.5  999 267  2.7 7  4.1  91    0    0 279 -320  0
4021500 2690500 11  3  4   1.7 1000 294  2.4 8  4.1  91    0    0 279 -318  0
4021500 2690500 11  3  5   0.6 1000 292  2.7 7  3.9  94    0    0 277 -315  0
4021500 2690500 11  3  6   1.6 1001 285  2.5 4  3.9  93    0    0 260 -313  0
4021500 2690500 11  3  7   0.8 1001 272  1.3 4  3.8  91    0    0 247 -313  0
4021500 2690500 11  3  8  -0.1 1002 288  1.1 3  3.7  93   10   11 239 -312  0
4021500 2690500 11  3  9   0.7 1002 295  1.7 3  3.7  94   99   36 235 -313  0
4021500 2690500 11  3 10   1.9 1003 314  2.3 4  3.8  91  207   43 242 -316  0
4021500 2690500 11  3 11   2.9 1003 300  2.8 5  3.8  84  237   70 253 -321  0
4021500 2690500 11  3 12   4.4 1003 348  2.7 3  3.7  74  231  103 252 -327  0
4021500 2690500 11  3 13   4.6 1003 348  3.3 3  3.5  67  152  141 245 -336  0
4021500 2690500 11  3 14   4.9 1004   2  2.8 3  3.3  62  115  128 245 -344  0
4021500 2690500 11  3 15   4.6 1003 333  2.5 2  3.2  59  116   87 242 -344  0
4021500 2690500 11  3 16   4.7 1003 319  2.6 2  3.1  59   78   50 237 -339  0
4021500 2690500 11  3 17   3.0 1003 296  1.6 3  3.2  63    8   13 239 -330  0
4021500 2690500 11  3 18   1.8 1003 273  1.6 5  3.2  71    0    0 246 -322  0
4021500 2690500 11  3 19   2.3 1003 267  1.4 7  3.3  74    0    0 258 -318  0
4021500 2690500 11  3 20   1.8 1003 246  0.7 7  3.4  76    0    0 264 -315  0
4021500 2690500 11  3 21   1.8 1004 215  1.0 8  3.4  79    0    0 268 -314  0
4021500 2690500 11  3 22   2.5 1004 208  1.1 7  3.5  78    0    0 269 -313  0
4021500 2690500 11  3 23   2.5 1004 217  1.4 7  3.5  77    0    0 269 -312  0
4021500 2690500 11  3 24   2.7 1003 209  1.8 8  3.6  78    0    0 275 -312  0
4021500 2690500 11  4  1   2.4 1003 208  2.1 7  3.6  79    0    0 277 -311  0
4021500 2690500 11  4  2   2.9 1003 220  1.9 7  3.8  82    0    0 274 -311  0
4021500 2690500 11  4  3   2.4 1003 277  1.7 8  4.0  87    0    0 281 -312  0
4021500 2690500 11  4  4   2.9 1003 293  2.1 5  4.2  90    0    0 274 -313  0
4021500 2690500 11  4  5   2.5 1003 246  2.4 7  4.3  92    0    0 269 -314  0
4021500 2690500 11  4  6   3.2 1003 258  2.6 6  4.3  92    0    0 275 -315  0
4021500 2690500 11  4  7   3.4 1003 275  2.3 7  4.4  90    0    0 277 -316  0
4021500 2690500 11  4  8   3.7 1003 247  2.9 7  4.5  91    4   11 283 -317  0
4021500 2690500 11  4  9   4.6 1004 252  2.9 8  4.7  91    8   52 289 -318  0
4021500 2690500 11  4 10   5.8 1005 230  3.3 8  4.9  89    6   92 298 -320  0
4021500 2690500 11  4 11   6.7 1004 244  4.3 6  5.1  86   37  134 293 -324  0
4021500 2690500 11  4 12   7.5 1004 235  4.7 7  5.3  84   22  146 291 -328  0
4021500 2690500 11  4 13   8.3 1004 239  5.1 7  5.4  81    0   77 298 -334  0
4021500 2690500 11  4 14   7.9 1003 226  4.6 8  5.5  81    0   72 305 -339  0
4021500 2690500 11  4 15   8.0 1003 236  5.8 8  5.5  82    0   47 311 -341  0
4021500 2690500 11  4 16   8.2 1002 234  3.8 7  5.4  80    0   36 308 -340  0
4021500 2690500 11  4 17   7.9 1002 226  3.6 8  5.4  80    0    4 308 -339  0
4021500 2690500 11  4 18   7.7 1002 229  3.8 7  5.3  79    0    0 307 -338  0
4021500 2690500 11  4 19   7.6 1002 232  4.6 7  5.1  78    0    0 303 -338  0
4021500 2690500 11  4 20   7.4 1002 233  4.4 8  5.1  78    0    0 307 -337  0
4021500 2690500 11  4 21   7.0 1002 234  4.7 8  5.2  81    0    0 312 -336  0
4021500 2690500 11  4 22   7.0 1002 236  4.1 7  5.2  83    0    0 309 -334  0
4021500 2690500 11  4 23   6.8 1001 231  4.2 7  5.3  85    0    0 305 -333  0
4021500 2690500 11  4 24   7.1 1001 229  4.1 7  5.5  87    0    0 307 -334  0
4021500 2690500 11  5  1   6.8 1001 230  4.9 7  5.5  88    0    0 309 -334  0
4021500 2690500 11  5  2   7.0 1000 224  4.4 8  5.6  89    0    0 315 -335  0
4021500 2690500 11  5  3   7.0 1000 231  3.6 8  5.6  89    0    0 321 -335  0
4021500 2690500 11  5  4   7.0 1000 228  4.2 8  5.6  89    0    0 322 -335  0
4021500 2690500 11  5  5   6.9 1000 233  4.0 7  5.7  90    0    0 318 -335  0
4021500 2690500 11  5  6   7.0  999 230  3.5 7  5.8  91    0    0 313 -335  0
4021500 2690500 11  5  7   7.1  999 219  3.4 8  5.8  91    0    0 318 -335  0
4021500 2690500 11  5  8   7.4  999 221  3.6 8  5.9  92    0    4 323 -336  0
4021500 2690500 11  5  9   8.0  999 223  4.5 7  6.1  91    0   38 321 -337  0
4021500 2690500 11  5 10   8.6  998 229  5.2 8  6.2  90    0   48 322 -340  0
4021500 2690500 11  5 11   9.1  998 239  5.8 8  6.3  87    0   49 327 -343  0
4021500 2690500 11  5 12   9.5  998 243  6.0 8  6.3  85    0   51 327 -348  0
4021500 2690500 11  5 13   9.6  998 253  5.7 8  6.3  83    0   44 328 -354  0
4021500 2690500 11  5 14   9.8  998 251  5.9 7  6.2  82    0   56 324 -359  0
4021500 2690500 11  5 15   9.9  997 253  6.0 7  6.2  80    0   50 319 -361  0
